track_id,track_name,track_artist,playlist_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
4cHC4V9ayBDGtQULBJTWcY,My House - Vacuii Radio Edit,Bronx Cheer,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.808,0.764,-7.352,0.0531,0.00188,0.214,0.19,0.533,125.005,4
0bzYxcZv8NUmIYUu5JSQ1j,Sam Smith,Dan McKie,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.746,0.828,-12.369,0.0643,0.000983,0.888,0.105,0.442,127.026,3
3N8jLiE6bwjj0z65XL4GVL,For the Night,VINNE,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.748,0.827,-5.471,0.273,0.0709,5.79e-05,0.777,0.47,123.931,1
7plNxAMx3m8o2et2UEeCFm,Rift Valley,K.E.E.N.E.,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.372,0.924,-7.53,0.0753,0.000716,0.4,0.132,0.432,186.149,2
7zQe325f5BShZv7uuStrH1,Rollin,Jøase,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.628,0.841,-6.743,0.0403,0.0651,0.581,0.0858,0.78,128.011,3
1NKbKnr2LmyMmRciPk7VSF,Don't Let Me Down (feat. SevenEver),Coast,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.811,0.605,-7.977,0.0898,0.128,0.00529,0.101,0.661,123.018,4
7eRJlwG9XYXWX4aeBn871R,Reach This High - Frère Jack Remix,Yose,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.839,0.603,-7.65,0.0486,0.0111,1.86e-06,0.132,0.515,115.992,4
1U9aZEIymTbw1xqLbcL0Kr,Public Enemy,CastNowski,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.748,0.921,-4.387,0.0408,0.00597,0.0916,0.133,0.866,125.975,4
74Ag9d1bpK4zr5d7eVHXRn,Inconsolable Soldier - Cevin Fisher Remix,Jay Hill,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.657,0.62,-13.489,0.0361,0.00266,0.776,0.646,0.12,124.012,3
4d02u5rTUFCOdrbhIyxkcz,I Like It - Original Mix,Fin & Stanley,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.853,0.826,-8.64,0.206,0.0048,0.0434,0.0804,0.667,127.007,4
26tjsspbM2bZCVW78qzzdH,Housy Things,DSN,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.84,0.837,-5.614,0.12,0.00693,0.0792,0.109,0.466,123.982,4
3orspzb27SCSXJvtfg52I6,Feeling Good - Radio Edit,Alex Herrera,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.739,0.816,-8.053,0.0477,0.00274,0.00999,0.0827,0.598,121.001,4
4jw4Jw2xFxGfgetPVHrwzK,Maono - K.E.E.N.E. Remix,SOSANDLOW,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.803,0.801,-7.336,0.0467,0.000351,0.748,0.0834,0.353,124.003,3
5NkI8inKaxZqQIzgbSgezV,Zewditu,Bob Gordon,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.8,0.832,-11.991,0.0514,2.51e-06,0.697,0.258,0.521,128.009,3
7IT5ejCSseE0gylca5NQrd,Bingo,Palm Vision,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.571,0.808,-8.044,0.0369,0.175,0.487,0.176,0.525,125.002,3
4pIUaycp4FfoAN9X7fB487,To Be a Bird (Domscott Remix),The Groove Project,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.65,0.838,-7.949,0.0335,0.0359,0.717,0.0639,0.19,118.016,3
69CYU8SngANHwGa10dWPJ7,Down This Road,Matt Reynolds,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.655,0.86,-5.307,0.0302,0.0415,0.299,0.241,0.65,128.018,4
1XEWa6B8QT9hLEWviXnIGb,Cloudless,Faucon,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.727,0.819,-6.017,0.0396,0.000583,0.284,0.0812,0.258,124.021,2
3pkAXVKxK1ctM2xyI11lwF,Yes,13-Side,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.814,0.958,-6.66,0.0786,0.00016,0.901,0.683,0.494,122.013,3
4tEC9OF9Dpom0NhDTdbyUI,Bullerengue,K.E.E.N.E.,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.808,0.503,-9.821,0.0712,0.0173,0.919,0.0595,0.165,124.0,3
3Pj3VNBiTul7IWE4TSkIqu,Free Falling,VINNE,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.716,0.889,-3.986,0.0498,0.00535,0.00113,0.154,0.435,125.996,2
3fhIcgC43tVEJUVWunEK8z,Masquerade,Lauren Mia,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.626,0.745,-10.98,0.039,0.237,0.868,0.165,0.35,125.009,3
07Y1gaU5oQfWm0WTyaQR4D,Cigarette,Fatesky,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.837,0.726,-4.913,0.103,0.00064,0.685,0.0685,0.532,124.013,3
6QVpd3pb1Tq9gqZ8g3Zm3q,Deep Dark,Karamar,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.653,0.655,-11.687,0.326,0.28,5.63e-05,0.255,0.231,123.93,5
0zeoeHdThN0z9V8AAaQ2ML,Slow It Down,PRINSH,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.726,0.767,-4.367,0.0408,0.00049,0.589,0.313,0.344,124.007,3
5oy5ilENOJEPYMUSJy8mCy,Dancing in the Light,Cabela and Schmitt,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.606,0.462,-11.064,0.0305,0.0267,0.902,0.116,0.0604,119.994,3
0ZNULDYfk5zZ0XHNGSWOZb,Wildfire,Audax,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.686,0.8,-3.341,0.0317,0.00514,4.39e-05,0.224,0.261,120.05,2
0DjBIx0EIjHd8aQFt4Krgo,Love For Latinas - Radio Edit,Kramder,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.623,0.929,-3.127,0.0946,0.00418,0.00478,0.142,0.704,125.023,2
3H0ur5M43dIYkwjwlGc88i,Desperation,Zerotonine,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.684,0.85,-13.376,0.061,0.0012,0.791,0.968,0.0597,125.999,1
2J2xb5PQDrWpH6XmP08Qgz,Spectral,Dave Knud,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.616,0.692,-6.116,0.0456,0.409,0.0264,0.115,0.282,123.012,2
2y6B3sGYAiHzZYqs1AmQ1e,Breathless,Dave Knud,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.826,0.715,-7.152,0.0994,0.00327,0.523,0.0722,0.478,123.987,3
3fj1n4HME7WJZSbJUBoC7b,Purys Nippis - Faites Leur La Danse Remix,Avi Ness,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.705,0.462,-11.581,0.0495,0.00472,0.721,0.121,0.591,123.012,3
1J7tWscDLyZmaKu4TYr069,Never Giving Up - English Version,Avinash Kalra,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.613,0.658,-6.846,0.121,0.118,4.99e-05,0.128,0.152,160.086,2
76GXOX2b5MASAaRSdPfJck,Shockwave,Audax,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.7,0.823,-5.269,0.0392,0.011,3.45e-06,0.103,0.544,125.969,4
1tcopkXao8UXreKCxzC4vu,Too Many,The Janitor,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.795,0.611,-16.401,0.0727,0.0118,0.884,0.091,0.389,130.045,3
6oRvENNqrApixVobU92sb2,Nami,INVŌKER,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.596,0.815,-8.089,0.0332,0.00424,0.895,0.098,0.0476,119.991,3
5jpe3La1qz7jKxTRv85JE9,Retrida,Angelov,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.797,0.832,-10.4,0.0476,0.00576,0.919,0.101,0.339,123.001,3
3MzjsbSLrWi2RdGGRN5OVt,Crazy Things at Night,Sonny Fodera,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.703,0.97,-5.666,0.0497,0.000429,0.44,0.05,0.745,125.003,3
1VEGK2gd6XLCAelmxrCQYK,Laine de verre,Moja xx,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.578,0.788,-12.179,0.0359,0.032,0.931,0.0757,0.0786,124.005,3
7AbKYW44T87KRuHGQeD1U3,Kobol - Original Mix,Efrén Atienza,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.735,0.668,-10.563,0.198,0.0176,0.831,0.0662,0.479,179.988,3
3lr5gr3qhiLoEgy66c9PVH,Ghosts,Rene Ablaze,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.45,0.951,-5.034,0.0881,0.00845,0.311,0.35,0.356,136.052,2
5T4M2lKzdHml7MUwQYrvkb,How Is That,Jonny Joel,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.736,0.578,-10.417,0.0442,0.00309,0.282,0.0685,0.428,123.009,4
0X2tXCkLUBUjkFrP9RfOpG,Bulletproof - House Mix,Levyticus,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.643,0.97,-5.614,0.0462,0.0136,0.0409,0.0602,0.594,128.008,2
3HyMV2yCaI35Vy5Zddfe9H,Calypso - Original Mix,Efrén Atienza,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.701,0.719,-13.973,0.0402,0.0983,0.781,0.311,0.159,107.997,3
3jE5fTV7ntTAVqxTU9G69T,Epilogue - Elska Remix,Weltmusik,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.641,0.584,-8.939,0.0641,0.0293,0.141,0.109,0.0358,121.008,2
14srO7F6k4mePDXHihdJIl,No Time to Be,Kramder,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.765,0.987,-3.013,0.195,0.0426,0.00608,0.233,0.604,123.994,4
4qYOklNXYrprSeR5kAFoOo,Cosmic Waves - Original Mix,Hell Driver,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.602,0.959,-7.36,0.0493,0.0153,0.799,0.0934,0.239,127.995,3
0H0fVT71MjSGlJB0jeL9l7,The Walker,Roberto Capuano,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.852,0.593,-8.59,0.0386,8.28e-05,0.921,0.105,0.165,127.008,3
6Cl6xuMCZ05WD8IKrA1YcZ,Brain Extract,Metodi Hristov,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.749,0.838,-9.181,0.0479,0.0603,0.908,0.113,0.0823,130.006,3
4mZGiWz2bqaenimlUZ59T5,Styx - Original Mix,Harry Doe,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,0.7,0.882,-9.55,0.0529,0.0206,0.862,0.081,0.243,129.995,3
2shD8wlebq8fDg6ChqOPkC,Lights Go Down,Mike Candys,EDM 2020 House & Dance,0.741,0.812,-5.356,0.039,0.00254,0.104,0.301,0.146,124.991,2
2r4mpuIYFgKsjeykJTQMqX,Nice To Meet Ya - Diplo Remix,Niall Horan,EDM 2020 House & Dance,0.719,0.747,-6.369,0.0448,0.0108,0.128,0.066,0.498,124.998,4
7GvzyeeBMoDlC9OziuPMQQ,Ok Without You,Klaas,EDM 2020 House & Dance,0.665,0.787,-6.026,0.099,0.011,0.000428,0.539,0.252,124.989,1
3VSNFbj9mhR5DXy7UXRkDZ,Back for a Fight,Falling Decibyls,EDM 2020 House & Dance,0.813,0.885,-2.481,0.215,0.0015,0.000977,0.0954,0.351,124.016,5
382fuVEZi9acM1bYGp2Zbx,Loco Papi,Sevenn,EDM 2020 House & Dance,0.759,0.987,-2.516,0.0928,0.0754,0.788,0.268,0.786,124.992,3
2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,Regard,EDM 2020 House & Dance,0.689,0.946,-3.814,0.0397,0.00658,0.00189,0.262,0.392,125.037,2
79zshLLUoqncCBkd9YfVUE,Light,Jerome,EDM 2020 House & Dance,0.36,0.89,-5.645,0.0383,0.0171,0.252,0.146,0.0897,106.554,2
78WUUxoUBoLKn2hgfPupWQ,DAYLIGHT,TELYKast,EDM 2020 House & Dance,0.732,0.647,-5.571,0.03,0.00705,0.00995,0.335,0.425,125.014,4
6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,MEDUZA,EDM 2020 House & Dance,0.797,0.86,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,2
16QlvcrfQPyRLfbxcXu0VG,Therapy,Timmy Trumpet,EDM 2020 House & Dance,0.504,0.896,-6.249,0.044,0.00183,0.0284,0.134,0.0393,149.936,2
0P5lXk4fg0682IgDyK7GFM,I'm Blue - Club Mix,Kush Kush,EDM 2020 House & Dance,0.735,0.915,-5.082,0.0475,0.0456,0.000152,0.238,0.615,124.007,4
0LtKw37CYqXqsRF9pyDGGx,Thing For You - David Guetta Remix,David Guetta,EDM 2020 House & Dance,0.44,0.867,-4.402,0.061,0.552,9.45e-06,0.115,0.452,123.43,2
0lXQJKX1wPjFOwyLXAHj9z,Alone Again,ilasan,EDM 2020 House & Dance,0.522,0.963,-3.061,0.241,0.0235,0.305,0.0964,0.26,90.147,2
5dwkH86siu5ssq03GzXZnw,No Stress - Sofi Tukker Remix,Laurent Wolf,EDM 2020 House & Dance,0.584,0.928,-6.308,0.032,0.0261,0.057,0.161,0.065,130.01,2
5TR2ewQtnmctoiwBoPTCuM,Breath,Lucho,EDM 2020 House & Dance,0.708,0.588,-6.46,0.0933,0.206,6.29e-06,0.106,0.262,120.017,2
4kyrRm0GmJbg16CEGEHXUK,Why Can't You See,Lucas & Steve,EDM 2020 House & Dance,0.591,0.959,-5.644,0.215,0.00583,0.624,0.428,0.346,127.99,3
0lz4rVOk2ovGAS5aWjaPTA,Children,MATTN,EDM 2020 House & Dance,0.576,0.977,-3.106,0.0392,0.000452,0.00045,0.163,0.235,128.054,2
1UYeBP5nafTM5uKcoKkNTN,Stars,VIZE,EDM 2020 House & Dance,0.616,0.848,-2.934,0.113,0.028,0.0,0.158,0.33,127.89,2
2Y3P9IFAeNGH9qTZDp9N6W,Day Or Night,Mike Williams,EDM 2020 House & Dance,0.619,0.881,-4.087,0.0335,0.00826,0.0941,0.0995,0.534,128.036,2
7AHBjnDdrzVS1GcND9SrTq,Ibiza (Desaparecidos Vs Walter Master J) - Raf Marchesini & Simone Farina 2K19 Remix Extended,Desaparecidos,EDM 2020 House & Dance,0.733,0.962,-2.705,0.194,0.00288,0.0486,0.0397,0.484,127.998,2
5V6LQGcEwh65pULxet2v9u,Why Boy - Club Mix,Steff da Campo,EDM 2020 House & Dance,0.64,0.946,-2.649,0.0879,0.336,0.39,0.0754,0.374,126.047,2
7qwQ2UGJnixDow4kyz9PDe,Push It,Mike Candys,EDM 2020 House & Dance,0.873,0.924,-2.316,0.0675,0.00515,0.369,0.0997,0.537,125.989,4
3IkLIde5nKEm06EklU9qzX,Something Shiny - Radio Edit,Tom Noize,EDM 2020 House & Dance,0.67,0.801,-4.67,0.0346,0.00125,0.27,0.238,0.202,123.007,2
3HNs1UAn7OZQiby7DXTIYl,Oblivion (feat. Amber Van Day),Love Harder,EDM 2020 House & Dance,0.916,0.411,-7.523,0.0657,0.159,1.1e-05,0.0989,0.407,125.996,4
04wllvXvWOkZS5NugzeS8O,Lost,Chris Burke,EDM 2020 House & Dance,0.616,0.695,-7.894,0.0397,0.121,0.0228,0.0311,0.189,128.008,2
3z2wLXSa03K4UD6ytjraOJ,Lucky Star,Faul & Wad Ad,EDM 2020 House & Dance,0.671,0.886,-5.959,0.029,0.0217,0.000267,0.318,0.769,125.008,4
7MMV0p9GGiOaQaTvvjELC7,Clocks - Radio Edit,Stream,EDM 2020 House & Dance,0.561,0.913,-5.362,0.0318,0.00987,1.7e-05,0.179,0.277,124.99,2
5XBgLpobYbg7odqJz2bmvl,Never Wanna Leave,Max M,EDM 2020 House & Dance,0.691,0.628,-9.567,0.0661,0.0419,0.000485,0.136,0.637,126.047,4
2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),Yves V,EDM 2020 House & Dance,0.639,0.865,-5.01,0.0357,0.00462,1.26e-06,0.208,0.611,124.01,2
3mruwwpKfG5NYmnEr6O5Dw,Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,EDM 2020 House & Dance,0.687,0.887,-4.97,0.0564,0.00438,0.00629,0.172,0.345,124.017,2
2lhoNTM4ZkRuheQm4hNH2E,Under Water,Max M,EDM 2020 House & Dance,0.738,0.54,-9.142,0.0515,0.0976,2.89e-05,0.083,0.665,102.01,4
15zRvbhG0iYq5XS8rGcObO,Show Me Love,Sandeville,EDM 2020 House & Dance,0.504,0.74,-6.13,0.0806,0.0726,0.0,0.137,0.186,123.753,2
4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,LUM!X,EDM 2020 House & Dance,0.475,0.815,-6.068,0.124,0.133,0.0,0.11,0.48,126.164,2
0kAqaILyqLeIYotgWr4FJz,Not Really (Busta K Remix),Sage Charmaine,EDM 2020 House & Dance,0.664,0.475,-9.539,0.033,0.16,0.00619,0.0871,0.322,123.011,0
41RSRxdVqnSWlL9Glx95fG,Candy On The Dancefloor,Tujamo,EDM 2020 House & Dance,0.709,0.814,-4.148,0.0466,0.106,0.000229,0.267,0.477,126.027,2
6QMAf9jRnc0w61og2W4Qzu,Faded,NERVO,EDM 2020 House & Dance,0.685,0.807,-5.095,0.0459,0.00231,0.00936,0.0678,0.149,137.976,2
78XfOXpUShe7mFwhjBEd94,My Best Life (feat. Mike Waters) - Club Mix,KSHMR,EDM 2020 House & Dance,0.603,0.921,-3.693,0.391,0.018,9.2e-05,0.183,0.675,120.201,5
0s6kLU7LZehOlr5M9fSOPC,Don't Hold Back,Electrohol,EDM 2020 House & Dance,0.619,0.737,-4.333,0.0435,0.00852,0.000103,0.46,0.385,124.941,1
1Gx4ufVcxcGxMTBVGYoRpy,With You,Rammor,EDM 2020 House & Dance,0.498,0.549,-10.394,0.0359,0.00901,4.38e-05,0.735,0.0836,115.026,1
2btv6lUxX646loJFglJXRw,The Launch,Nell Widmer,Electro Vibes,0.856,0.625,-7.421,0.0726,0.0167,0.00704,0.114,0.42,119.97,4
2BtyeeUTc02ezMagpJ3QOp,Feel Better,Zuso,Electro Vibes,0.467,0.559,-9.345,0.0792,0.37,0.0311,0.0934,0.0569,179.999,2
7Dcxeks6WbS6jAtz1kYtKQ,Illusion,VIVID,Electro Vibes,0.586,0.899,-3.663,0.0517,0.000498,0.0335,0.117,0.18,125.976,2
4PXIif48Cz4SUIQ0JBV8Wz,Zu Den Sternen - Original Mix,The Second I,Electro Vibes,0.694,0.667,-3.783,0.0581,0.00306,0.382,0.0969,0.668,125.016,4
3aLLpM2o1zvvlNXmjhXp62,Physical,C'SAR,Electro Vibes,0.902,0.697,-7.501,0.0838,0.141,0.000158,0.313,0.683,122.026,4
0FGdaZ3XAL4Jw6v1rqUcmk,Strange Love - Original Mix,Dusty Buddha Child,Electro Vibes,0.878,0.792,-5.099,0.0518,0.204,0.923,0.106,0.963,120.007,3
1A9x4TnQrYulOQq6eeqWAH,Cold As Stone,Luis DH,Electro Vibes,0.635,0.743,-6.138,0.0444,0.00813,0.869,0.117,0.305,95.082,3
3W3fBjnoJHdOOSpB7irZa7,Take U Home,Kev.,Electro Vibes,0.599,0.757,-6.379,0.0566,0.34,0.0,0.15,0.756,104.978,4
36G7pOjovsyzvASQUuvonN,Change Your Mind,Roberto Marín Muñoz,Electro Vibes,0.628,0.833,-7.482,0.0363,0.0128,0.171,0.0539,0.945,128.036,4
29T5wjKGRJ2JAgWodMQGyf,Be My Oxygen,Kev.,Electro Vibes,0.531,0.723,-10.519,0.0916,0.336,0.0,0.339,0.335,144.976,2
6CSwyKLhiDtp0Jue3J8tCA,Time for Mai Tai,Digital Chorus,Electro Vibes,0.825,0.862,-8.267,0.0415,0.458,0.868,0.154,0.554,130.008,3
1cDheV7FoerwJAFtwYG9z0,Deep in Oud,DIA,Electro Vibes,0.74,0.929,-6.123,0.0473,0.00726,0.851,0.0931,0.686,125.006,3
6O3me92QRsml7rAWIylnGL,Tachyon,Acidic Base,Electro Vibes,0.425,0.88,-4.931,0.0459,0.00579,0.926,0.0828,0.063,179.658,3
4N4PSn6qVzE6O9yAqICo2K,Won't Let You,Roberto Marín Muñoz,Electro Vibes,0.506,0.735,-4.827,0.143,0.23,0.0,0.231,0.32,131.333,2
0Ri3VNPcfe3UddOnfvyCgC,Lie Machine,En-Ten,Electro Vibes,0.81,0.826,-6.18,0.0519,0.0211,0.755,0.0682,0.731,119.998,3
63VfSf4fqrknzR7H5sb2AS,Pulse,Creendo,Electro Vibes,0.482,0.463,-16.122,0.0422,0.814,0.872,0.112,0.348,171.977,0
1s3DmLaz2fIukAwMwUWTQb,Can't Hide from Love,Roberto Marín Muñoz,Electro Vibes,0.613,0.81,-4.553,0.03,4.1e-05,3.11e-05,0.335,0.573,120.045,2
3PeLjjqRmSSKmF20mshkwb,Breaking Me,Curtis Lowe,Electro Vibes,0.699,0.71,-6.126,0.035,0.000529,0.0777,0.0989,0.159,119.944,2
7DgZYNDiiOcbXUC7xOy3kb,Shakalaka (Instrumental),Rex Stax,Electro Vibes,0.766,0.64,-12.512,0.0607,0.000404,0.872,0.0775,0.152,127.97,3
7FQyzz3MRRyIHB2xuPjQhL,Twenties,Wolfgang Lohr,Electro Swing Top 100,0.733,0.837,-6.593,0.125,0.248,0.000555,0.359,0.911,121.093,4
7lOCuVqblMUwmBrRWLhquh,Inspector Gadget,Madam Misfit,Electro Swing Top 100,0.806,0.743,-6.007,0.172,0.0146,8.68e-06,0.293,0.653,123.95,4
7MCiuYq3qomfpThrReHpJt,Stick To What You Got,Klischée,Electro Swing Top 100,0.867,0.823,-6.428,0.17,0.185,0.127,0.128,0.481,115.019,4
4qGH2sCkmVt8nJuKaUXucl,Hummin' To Myself,Pisk,Electro Swing Top 100,0.88,0.915,-5.993,0.12,0.205,0.518,0.13,0.736,123.03,3
237SYSC33Z7jhBlyAMjgEt,What's the Reason,Glenn Gatsby,Electro Swing Top 100,0.805,0.958,-5.913,0.0505,0.11,0.834,0.236,0.921,123.026,3
6Dkq076c5757KhhNAHGZ7D,Swag Rag,Riff Kitten,Electro Swing Top 100,0.876,0.915,-6.062,0.0395,0.92,0.454,0.0914,0.703,130.005,4
6WHVTTKagFkDVVprdFAW0Y,Party Like Its 1929,Tape Five,Electro Swing Top 100,0.713,0.858,-5.075,0.0325,0.0411,4.22e-06,0.855,0.883,134.03,1
3vUyckIq0bDuGRYZdF1hby,Hit the Road Jack,Maskarade,Electro Swing Top 100,0.888,0.904,-4.709,0.157,0.249,0.0131,0.105,0.87,124.006,4
3kpbLXeL4vSyLB4wYUKP45,Baby Swing - Radio Edit,Phos Toni,Electro Swing Top 100,0.834,0.731,-4.439,0.266,0.115,0.000268,0.368,0.828,121.93,5
2lzI43HVBQHznsFFJ3RKpU,Doo Ding,Minimatic,Electro Swing Top 100,0.716,0.691,-7.525,0.108,0.228,0.394,0.652,0.836,180.035,1
2DIKqQGSPFxCYIuovX2FYQ,Snake Charmer - 1930 Version,Parov Stelar,Electro Swing Top 100,0.889,0.841,-3.652,0.244,0.424,0.0,0.286,0.925,119.961,5
6XSKfR48lYGFOaaBWEMWOb,Spooky (Duke Skellington Remix),Kumiho,Electro Swing Top 100,0.874,0.72,-3.682,0.0491,0.0245,0.0187,0.131,0.603,123.997,4
4SbANbfXNOvfwp4Yt7u5UO,Clockwork,Varrick Frost,Electro Swing Top 100,0.972,0.825,-6.382,0.259,0.446,7.65e-05,0.0633,0.747,115.957,5
1fbZDbnXkNXN4wbzme7Kk0,Light up the Night,Jamie Berry,Electro Swing Top 100,0.739,0.882,-7.448,0.194,0.013,0.188,0.599,0.636,124.119,1
0RhxIDb2s9UgXeEBMmKdQ5,Time to Fly,Emma Clair,Electro Swing Top 100,0.88,0.806,-6.589,0.0727,0.0338,0.297,0.0683,0.894,124.988,4
5y1OClzGRMXQYZ2OP6zvos,Tattoos,Caravan Palace,Electro Swing Top 100,0.83,0.958,-4.734,0.22,0.199,2.48e-05,0.112,0.654,120.014,4
3U548qE3Pb8R1jdjWotoBz,Sweet Dreams,Wolfgang Lohr,Electro Swing Top 100,0.722,0.843,-7.107,0.0728,0.0438,0.0038,0.346,0.738,123.888,4
1MxCashpyOjvXfnJ2yiLVW,Mr O'Butler,Jive Me,Electro Swing Top 100,0.834,0.787,-7.273,0.261,0.667,0.000197,0.113,0.414,128.014,5
